,pp,pr,pf,tp,tr,tf,tdr
0,0.885761479385994,0.8053218024736111,0.843628505813638,0.7997311827956989,0.7319391634980988,0.7643349293471913,0.9028741951502215
1,0.885761479385994,0.8053218024736111,0.843628505813638,0.7997311827956989,0.7319391634980988,0.7643349293471913,0.9028741951502215
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
