,pp,pr,pf,tp,tr,tf,tdr,pp_solo,pr_solo,pf_solo,tp_solo,tr_solo,tf_solo,tdr_solo,pp_comp,pr_comp,pf_comp,tp_comp,tr_comp,tf_comp,tdr_comp
0,0.8916384399496758,0.7951891458015069,0.8406564078232425,0.8065379670319126,0.7231130533523734,0.7625505742329952,0.9045571959385619,0.9042801277221684,0.846629270095059,0.8745055860106864,0.8304537552772555,0.7814388249040227,0.8052010594750783,0.9183589573831757,0.8869687371615622,0.7774009199461042,0.828578326080632,0.7976721246794239,0.7028658840435271,0.7472740041644593,0.8993238332526788
1,0.8916384399496758,0.7951891458015069,0.8406564078232425,0.8065379670319126,0.7231130533523734,0.7625505742329952,0.9045571959385619,0.9042801277221684,0.846629270095059,0.8745055860106864,0.8304537552772555,0.7814388249040227,0.8052010594750783,0.9183589573831757,0.8869687371615622,0.7774009199461042,0.828578326080632,0.7976721246794239,0.7028658840435271,0.7472740041644593,0.8993238332526788
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
