,pp,pr,pf,tp,tr,tf,tdr
0,0.9151622797525317,0.6600302487176589,0.7669345507989618,0.7373593474299268,0.5469814498911026,0.6280605362521482,0.805714312907778
1,0.8917039599194109,0.7933911829560417,0.839679661529163,0.7978068722651279,0.7255330955212049,0.7599554950347073,0.894699259087322
2,0.9176524900455884,0.717162378514894,0.8051136004050378,0.8144754014639959,0.6464424311117449,0.7207954436079528,0.8875640945773855
3,0.9252625760088447,0.7529526271020087,0.8302616804729458,0.781065552107906,0.6513586978703257,0.7103396092046111,0.8441555644421089
4,0.8823498125149589,0.7650160247788427,0.8195043635764862,0.7857229102701211,0.6970656872871954,0.7387438524507081,0.8904891224837205
5,0.8779033600979989,0.7758794224864883,0.8237443988469932,0.7701025918935586,0.6965704337243501,0.731493232749057,0.8772065661163357
6,0.9016724130565557,0.7440719807593225,0.8142063759382646,0.7810887792384394,0.6606586325676539,0.7148980282165307,0.8666381532691085
7,0.018400796995195656,0.0442507162492306,0.023604405151784257,0.023974279296333372,0.0577854048321157,0.04177421087586245,0.03194542712893623
