file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
05_SS1-68-E_solo_01.npz,solo,266,88,42,266,85,42,266.0,266.0,0.7368421052631579,0.8,0.7671232876712328,0.7368421052631579,0.8,0.7671232876712328,1.0
04_Funk3-98-A_comp_02.npz,comp,641,208,190,699,148,132,641.0,699.0,0.7092198581560284,0.7692307692307693,0.7380073800738007,0.7785714285714286,0.8384615384615385,0.8074074074074075,0.9174311926605505
03_Rock3-117-Bb_solo_03.npz,solo,358,81,36,370,48,24,358.0,370.0,0.825,0.8918918918918919,0.8571428571428571,0.8961038961038961,0.9324324324324325,0.9139072847682119,0.9565217391304348
05_BN1-129-Eb_comp_02.npz,comp,681,48,75,681,48,75,681.0,681.0,0.832258064516129,0.86,0.8459016393442623,0.832258064516129,0.86,0.8459016393442623,1.0
04_BN3-154-E_solo_02.npz,solo,179,54,27,180,32,12,179.0,180.0,0.7796610169491526,0.9019607843137255,0.8363636363636363,0.8867924528301887,0.9791666666666666,0.9306930693069307,0.9787234042553191
05_Funk1-114-Ab_comp_00.npz,comp,388,68,68,388,68,68,388.0,388.0,0.8452380952380952,0.922077922077922,0.8819875776397516,0.8452380952380952,0.922077922077922,0.8819875776397516,1.0
04_SS1-68-E_comp_01.npz,comp,2590,448,286,2591,446,285,2590.0,2591.0,0.8507462686567164,0.9253246753246753,0.8864696734059098,0.8507462686567164,0.9253246753246753,0.8864696734059098,1.0
04_Funk3-98-A_solo_00.npz,solo,288,14,6,288,14,6,288.0,288.0,0.8775510204081632,0.9772727272727273,0.9247311827956989,0.8775510204081632,0.9772727272727273,0.9247311827956989,1.0
01_BN3-154-E_comp_02.npz,comp,421,48,49,421,48,42,421.0,421.0,0.8632478632478633,0.8938053097345132,0.8782608695652174,0.8632478632478633,0.9017857142857143,0.8820960698689956,1.0
04_BN3-154-E_comp_02.npz,comp,101,265,291,102,264,290,101.0,102.0,0.30526315789473685,0.29896907216494845,0.3020833333333333,0.30526315789473685,0.29896907216494845,0.3020833333333333,1.0
02_Rock1-90-C#_solo_01.npz,solo,395,29,9,395,29,9,395.0,395.0,0.9508196721311475,0.9830508474576272,0.9666666666666667,0.9508196721311475,0.9830508474576272,0.9666666666666667,1.0
03_Jazz3-137-Eb_comp_02.npz,comp,347,15,41,347,15,41,347.0,347.0,0.9620253164556962,0.8941176470588236,0.926829268292683,0.9620253164556962,0.8941176470588236,0.926829268292683,1.0
05_SS1-68-E_comp_00.npz,comp,1425,383,22,1425,383,22,1425.0,1425.0,0.7564766839378239,0.9733333333333334,0.8513119533527697,0.7564766839378239,0.9733333333333334,0.8513119533527697,1.0
01_BN1-129-Eb_solo_02.npz,solo,240,11,20,246,5,14,240.0,246.0,0.9454545454545454,0.9122807017543859,0.9285714285714286,0.9636363636363636,0.9298245614035088,0.9464285714285714,0.9811320754716981
05_BN1-129-Eb_solo_00.npz,solo,181,81,77,246,16,12,181.0,246.0,0.6545454545454545,0.6923076923076923,0.6728971962616822,0.8909090909090909,0.9423076923076923,0.9158878504672897,0.7346938775510204
01_BN3-119-G_comp_02.npz,comp,490,46,57,490,46,57,490.0,490.0,0.8407079646017699,0.9313725490196079,0.8837209302325582,0.8407079646017699,0.9313725490196079,0.8837209302325582,1.0
05_SS1-100-C#_solo_01.npz,solo,217,54,10,217,34,10,217.0,217.0,0.8780487804878049,0.972972972972973,0.9230769230769231,0.9,0.972972972972973,0.935064935064935,1.0
02_BN1-147-Gb_solo_00.npz,solo,238,4,3,238,4,3,238.0,238.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
03_Jazz3-137-Eb_solo_01.npz,solo,228,12,9,230,9,7,228.0,230.0,0.8727272727272727,0.96,0.9142857142857143,0.8727272727272727,0.96,0.9142857142857143,1.0
05_BN1-129-Eb_solo_02.npz,solo,157,48,89,174,31,72,157.0,174.0,0.75,0.6122448979591837,0.6741573033707865,0.825,0.673469387755102,0.7415730337078652,0.9090909090909091
03_BN1-129-Eb_comp_02.npz,comp,579,95,78,579,95,78,579.0,579.0,0.8051948051948052,0.8985507246376812,0.8493150684931506,0.8051948051948052,0.8985507246376812,0.8493150684931506,1.0
03_Rock1-130-A_comp_01.npz,comp,670,220,154,679,209,145,670.0,679.0,0.7900552486187845,0.8265895953757225,0.807909604519774,0.7900552486187845,0.8265895953757225,0.807909604519774,1.0
05_Funk1-114-Ab_comp_01.npz,comp,394,98,70,394,98,70,394.0,394.0,0.7934782608695652,0.8295454545454546,0.8111111111111111,0.7934782608695652,0.8295454545454546,0.8111111111111111,1.0
05_SS1-68-E_comp_01.npz,comp,1356,488,67,1356,488,67,1356.0,1356.0,0.7061855670103093,0.8954248366013072,0.7896253602305475,0.7061855670103093,0.8954248366013072,0.7896253602305475,1.0
03_Funk2-108-Eb_comp_01.npz,comp,699,83,167,707,67,159,699.0,707.0,0.8854961832061069,0.7581699346405228,0.8169014084507042,0.8923076923076924,0.7581699346405228,0.8197879858657244,1.0
05_BN3-154-E_solo_02.npz,solo,115,55,12,115,50,12,115.0,115.0,0.6341463414634146,0.8387096774193549,0.7222222222222222,0.65,0.8387096774193549,0.7323943661971831,1.0
01_Funk2-119-G_solo_00.npz,solo,233,12,13,233,12,13,233.0,233.0,0.9387755102040817,0.9583333333333334,0.9484536082474226,0.9387755102040817,0.9583333333333334,0.9484536082474226,1.0
01_BN1-129-Eb_solo_01.npz,solo,172,75,22,172,58,22,172.0,172.0,0.6862745098039216,0.9210526315789473,0.7865168539325843,0.7291666666666666,0.9210526315789473,0.813953488372093,1.0
01_Jazz1-200-B_solo_02.npz,solo,162,20,33,162,20,33,162.0,162.0,0.8888888888888888,0.875,0.8818897637795275,0.8888888888888888,0.875,0.8818897637795275,1.0
02_Rock1-90-C#_solo_00.npz,solo,407,28,19,407,28,19,407.0,407.0,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9672131147540983,1.0
02_BN3-154-E_comp_00.npz,comp,614,141,138,617,137,135,614.0,617.0,0.796875,0.8315217391304348,0.8138297872340425,0.8020833333333334,0.8369565217391305,0.8191489361702128,0.9935064935064936
01_BN3-119-G_comp_01.npz,comp,396,45,134,396,45,134,396.0,396.0,0.9069767441860465,0.78,0.8387096774193549,0.9069767441860465,0.78,0.8387096774193549,1.0
01_BN3-154-E_solo_02.npz,solo,342,22,45,342,20,45,342.0,342.0,0.9263157894736842,0.946236559139785,0.9361702127659575,0.9263157894736842,0.946236559139785,0.9361702127659575,1.0
00_Rock1-130-A_solo_01.npz,solo,279,88,144,335,12,81,279.0,335.0,0.7733333333333333,0.6444444444444445,0.703030303030303,1.0,0.7752808988764045,0.8734177215189873,0.8405797101449275
01_BN1-129-Eb_comp_02.npz,comp,604,184,78,604,184,78,604.0,604.0,0.7696969696969697,0.900709219858156,0.8300653594771242,0.7696969696969697,0.900709219858156,0.8300653594771242,1.0
05_SS1-100-C#_solo_02.npz,solo,243,90,43,243,90,33,243.0,243.0,0.6851851851851852,0.8809523809523809,0.7708333333333334,0.6851851851851852,0.9024390243902439,0.7789473684210526,1.0
03_Funk1-114-Ab_comp_01.npz,comp,570,130,175,599,95,146,570.0,599.0,0.7894736842105263,0.75,0.7692307692307693,0.8257575757575758,0.7785714285714286,0.8014705882352942,0.963302752293578
01_Rock1-130-A_comp_00.npz,comp,614,99,99,614,99,99,614.0,614.0,0.8639455782312925,0.8639455782312925,0.8639455782312925,0.8639455782312925,0.8639455782312925,0.8639455782312925,1.0
01_Funk2-119-G_solo_03.npz,solo,184,26,19,184,26,19,184.0,184.0,0.7090909090909091,0.975,0.8210526315789474,0.7090909090909091,0.975,0.8210526315789474,1.0
02_BN3-154-E_solo_03.npz,solo,180,68,73,216,25,37,180.0,216.0,0.625,0.6896551724137931,0.6557377049180327,0.7419354838709677,0.7931034482758621,0.7666666666666667,0.8695652173913043
03_Rock3-117-Bb_solo_02.npz,solo,315,29,70,321,17,55,315.0,321.0,0.9552238805970149,0.8767123287671232,0.9142857142857143,0.9696969696969697,0.8888888888888888,0.927536231884058,1.0
02_Rock1-90-C#_comp_00.npz,comp,671,151,88,694,122,65,671.0,694.0,0.8275862068965517,0.897196261682243,0.8609865470852018,0.8448275862068966,0.9158878504672897,0.8789237668161435,0.9795918367346939
05_Funk1-114-Ab_solo_00.npz,solo,135,34,18,135,25,18,135.0,135.0,0.8125,0.896551724137931,0.8524590163934426,0.8666666666666667,0.896551724137931,0.8813559322033898,1.0
