,pp,pr,pf,tp,tr,tf,tdr
0,0.8819386949115444,0.7998670844014051,0.8389003548410456,0.8274319230733078,0.7572561636529429,0.7907902242704361,0.9381966431989885
1,0.8819386949115444,0.7998670844014051,0.8389003548410456,0.8274319230733078,0.7572561636529429,0.7907902242704361,0.9381966431989885
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
