file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
00_Jazz2-110-Bb_solo_00.npz,solo,336,13,3,336,13,3,336.0,336.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
01_BN3-154-E_comp_00.npz,comp,507,58,67,507,58,67,507.0,507.0,0.8802816901408451,0.8741258741258742,0.8771929824561403,0.8802816901408451,0.8741258741258742,0.8771929824561403,1.0
02_BN1-147-Gb_comp_02.npz,comp,420,218,338,567,71,191,420.0,567.0,0.6319444444444444,0.5083798882681564,0.5634674922600619,0.8958333333333334,0.7206703910614525,0.7987616099071208,0.7054263565891473
02_Rock1-90-C#_comp_01.npz,comp,801,164,60,801,164,60,801.0,801.0,0.7872340425531915,0.9173553719008265,0.8473282442748091,0.7872340425531915,0.9173553719008265,0.8473282442748091,1.0
05_SS1-100-C#_comp_01.npz,comp,1105,190,84,1105,190,84,1105.0,1105.0,0.8248847926267281,0.9675675675675676,0.8905472636815921,0.8248847926267281,0.9675675675675676,0.8905472636815921,1.0
00_BN1-129-Eb_solo_02.npz,solo,302,40,12,302,40,12,302.0,302.0,0.8591549295774648,0.953125,0.9037037037037037,0.8591549295774648,0.953125,0.9037037037037037,1.0
02_BN3-154-E_solo_01.npz,solo,203,26,8,203,26,8,203.0,203.0,0.8666666666666667,0.9629629629629629,0.9122807017543859,0.8666666666666667,0.9629629629629629,0.9122807017543859,1.0
04_BN3-154-E_solo_01.npz,solo,188,10,21,188,10,21,188.0,188.0,0.8867924528301887,0.9215686274509803,0.9038461538461539,0.8867924528301887,0.9215686274509803,0.9038461538461539,1.0
04_SS1-68-E_solo_00.npz,solo,338,33,39,338,20,39,338.0,338.0,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,1.0
00_Funk1-114-Ab_comp_00.npz,comp,829,236,122,829,236,122,829.0,829.0,0.7476635514018691,0.8791208791208791,0.8080808080808081,0.7476635514018691,0.8791208791208791,0.8080808080808081,1.0
03_BN2-166-Ab_comp_01.npz,comp,428,56,41,428,56,41,428.0,428.0,0.8345864661654135,0.8671875,0.8505747126436781,0.8345864661654135,0.8671875,0.8505747126436781,1.0
01_BN3-154-E_solo_00.npz,solo,201,10,4,201,10,4,201.0,201.0,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0
05_SS1-68-E_comp_02.npz,comp,1432,213,11,1432,213,11,1432.0,1432.0,0.8087431693989071,0.961038961038961,0.8783382789317508,0.8087431693989071,0.961038961038961,0.8783382789317508,1.0
01_BN1-129-Eb_comp_01.npz,comp,658,121,15,658,121,15,658.0,658.0,0.825,0.9635036496350365,0.8888888888888888,0.825,0.9635036496350365,0.8888888888888888,1.0
04_Rock1-130-A_solo_02.npz,solo,256,57,34,256,57,34,256.0,256.0,0.8142857142857143,0.9047619047619048,0.8571428571428571,0.8142857142857143,0.9047619047619048,0.8571428571428571,1.0
00_BN1-129-Eb_comp_00.npz,comp,875,71,104,875,71,104,875.0,875.0,0.9526315789473684,0.8786407766990292,0.9141414141414141,0.9526315789473684,0.8786407766990292,0.9141414141414141,1.0
05_BN3-154-E_solo_00.npz,solo,163,3,6,163,3,6,163.0,163.0,1.0,0.9534883720930233,0.9761904761904762,1.0,0.9534883720930233,0.9761904761904762,1.0
03_Rock3-117-Bb_comp_03.npz,comp,676,84,129,697,56,108,676.0,697.0,0.8675496688741722,0.8136645962732919,0.8397435897435898,0.9,0.8385093167701864,0.8681672025723473,0.9703703703703703
03_Rock1-130-A_solo_01.npz,solo,237,16,10,237,13,10,237.0,237.0,0.9636363636363636,0.9814814814814815,0.9724770642201835,0.9636363636363636,0.9814814814814815,0.9724770642201835,1.0
02_BN3-154-E_solo_02.npz,solo,219,43,8,219,43,8,219.0,219.0,0.7846153846153846,0.8793103448275862,0.8292682926829268,0.7846153846153846,0.8793103448275862,0.8292682926829268,1.0
03_BN2-166-Ab_comp_02.npz,comp,415,68,48,415,68,48,415.0,415.0,0.8181818181818182,0.8780487804878049,0.8470588235294118,0.8181818181818182,0.8780487804878049,0.8470588235294118,1.0
03_BN2-166-Ab_solo_03.npz,solo,182,32,19,185,29,11,182.0,185.0,0.864406779661017,0.9444444444444444,0.9026548672566371,0.8813559322033898,0.9811320754716981,0.9285714285714286,0.9807692307692307
04_Funk3-98-A_comp_03.npz,comp,789,181,95,789,181,95,789.0,789.0,0.7748344370860927,0.8796992481203008,0.823943661971831,0.7748344370860927,0.8796992481203008,0.823943661971831,1.0
02_BN1-129-Eb_solo_01.npz,solo,270,27,46,280,17,36,270.0,280.0,0.9047619047619048,0.8769230769230769,0.890625,0.9365079365079365,0.9076923076923077,0.921875,0.9661016949152542
03_BN2-166-Ab_solo_00.npz,solo,145,8,5,145,8,5,145.0,145.0,0.9512195121951219,1.0,0.975,0.9512195121951219,1.0,0.975,1.0
01_BN1-129-Eb_comp_00.npz,comp,449,122,7,449,122,7,449.0,449.0,0.7711864406779662,0.9891304347826086,0.8666666666666667,0.7711864406779662,0.9891304347826086,0.8666666666666667,1.0
04_Rock1-130-A_solo_00.npz,solo,132,28,60,132,28,39,132.0,132.0,0.8484848484848485,0.7567567567567568,0.8,0.8484848484848485,0.8484848484848485,0.8484848484848485,1.0
00_Rock1-130-A_comp_02.npz,comp,1320,189,212,1320,188,212,1320.0,1320.0,0.797427652733119,0.775,0.786053882725832,0.8211920529801324,0.775,0.797427652733119,1.0
01_Rock1-130-A_solo_00.npz,solo,181,56,7,181,56,7,181.0,181.0,0.7959183673469388,1.0,0.8863636363636364,0.7959183673469388,1.0,0.8863636363636364,1.0
04_BN3-154-E_comp_01.npz,comp,125,323,356,125,323,356,125.0,125.0,0.27586206896551724,0.2711864406779661,0.27350427350427353,0.27586206896551724,0.2711864406779661,0.27350427350427353,1.0
01_Funk2-119-G_comp_00.npz,comp,332,94,63,332,94,63,332.0,332.0,0.8117647058823529,0.8214285714285714,0.8165680473372781,0.8117647058823529,0.8214285714285714,0.8165680473372781,1.0
03_Rock1-130-A_comp_00.npz,comp,479,262,131,479,262,131,479.0,479.0,0.6558441558441559,0.8015873015873016,0.7214285714285714,0.6558441558441559,0.8015873015873016,0.7214285714285714,1.0
05_BN1-129-Eb_comp_01.npz,comp,671,53,63,671,53,63,671.0,671.0,0.8851351351351351,0.9290780141843972,0.9065743944636678,0.8851351351351351,0.9290780141843972,0.9065743944636678,1.0
00_Rock1-130-A_comp_01.npz,comp,1131,246,174,1147,214,158,1131.0,1147.0,0.8618181818181818,0.8777777777777778,0.8697247706422019,0.8618181818181818,0.8777777777777778,0.8697247706422019,1.0
04_BN3-154-E_comp_00.npz,comp,321,305,219,328,298,212,321.0,328.0,0.5521472392638037,0.6474820143884892,0.5960264900662252,0.5644171779141104,0.6618705035971223,0.609271523178808,0.9782608695652174
05_BN3-154-E_solo_01.npz,solo,183,29,6,183,29,6,183.0,183.0,0.8301886792452831,0.9777777777777777,0.8979591836734694,0.8301886792452831,0.9777777777777777,0.8979591836734694,1.0
01_BN3-119-G_solo_02.npz,solo,238,23,21,238,23,21,238.0,238.0,0.9215686274509803,0.9791666666666666,0.9494949494949495,0.9215686274509803,0.9791666666666666,0.9494949494949495,1.0
04_Funk3-98-A_comp_01.npz,comp,750,118,75,750,118,75,750.0,750.0,0.9180327868852459,0.9180327868852459,0.9180327868852459,0.9180327868852459,0.9180327868852459,0.9180327868852459,1.0
03_Funk1-114-Ab_solo_01.npz,solo,207,40,3,207,40,3,207.0,207.0,0.7755102040816326,0.95,0.8539325842696629,0.7755102040816326,0.95,0.8539325842696629,1.0
