,pp,pr,pf,tp,tr,tf,tdr
0,0.8862319745602321,0.7961730664664302,0.838792100094566,0.8256461326883862,0.7488601758340072,0.7853807949260424,0.9316365876982604
1,0.8862319745602321,0.7961730664664302,0.838792100094566,0.8256461326883862,0.7488601758340072,0.7853807949260424,0.9316365876982604
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
