,pp,pr,pf,tp,tr,tf,tdr
0,0.900781039121614,0.8928821107687528,0.8968141823067922,0.9002416172712893,0.8910414121776233,0.8956178881472002,0.9994011620728044
1,0.900781039121614,0.8928821107687528,0.8968141823067922,0.9002416172712893,0.8910414121776233,0.8956178881472002,0.9994011620728044
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
