file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
03_BN1-129-Eb_solo_00.npz,solo,195,11,15,195,11,15,195.0,195.0,0.9555555555555556,0.9148936170212766,0.9347826086956522,0.9555555555555556,0.9148936170212766,0.9347826086956522,1.0
01_Jazz1-200-B_comp_02.npz,comp,271,76,173,309,27,135,271.0,309.0,0.8363636363636363,0.6571428571428571,0.736,0.926605504587156,0.7214285714285714,0.8112449799196787,0.9108910891089109
03_BN1-129-Eb_comp_01.npz,comp,649,88,31,649,88,31,649.0,649.0,0.8589743589743589,0.950354609929078,0.9023569023569024,0.8589743589743589,0.950354609929078,0.9023569023569024,1.0
01_BN3-154-E_comp_03.npz,comp,583,91,82,587,87,78,583.0,587.0,0.8719512195121951,0.8719512195121951,0.8719512195121951,0.8719512195121951,0.8719512195121951,0.8719512195121951,1.0
05_SS1-68-E_solo_00.npz,solo,329,110,25,329,110,25,329.0,329.0,0.7346938775510204,0.9,0.8089887640449438,0.7346938775510204,0.9,0.8089887640449438,1.0
02_Rock1-90-C#_solo_02.npz,solo,336,147,190,443,35,83,336.0,443.0,0.68,0.6623376623376623,0.6710526315789473,0.8904109589041096,0.8441558441558441,0.8666666666666667,0.7846153846153846
01_Jazz3-150-C_comp_00.npz,comp,195,46,87,206,34,76,195.0,206.0,0.8305084745762712,0.6712328767123288,0.7424242424242424,0.864406779661017,0.6986301369863014,0.7727272727272727,0.9607843137254902
00_Jazz2-110-Bb_comp_02.npz,comp,1223,134,113,1223,134,113,1223.0,1223.0,0.8395061728395061,0.9026548672566371,0.8699360341151386,0.8395061728395061,0.9026548672566371,0.8699360341151386,1.0
01_Funk2-119-G_comp_03.npz,comp,305,78,85,312,71,78,305.0,312.0,0.7191011235955056,0.7901234567901234,0.7529411764705882,0.7415730337078652,0.8148148148148148,0.7764705882352941,0.9696969696969697
03_Funk1-114-Ab_comp_02.npz,comp,333,173,357,403,100,287,333.0,403.0,0.61,0.4765625,0.5350877192982456,0.8144329896907216,0.6171875,0.7022222222222222,0.7721518987341772
