,pp,pr,pf,tp,tr,tf,tdr
0,0.9024655581502218,0.830541242674538,0.8650108767955702,0.8834679228353521,0.8131376563494658,0.8468450711796379,0.9789491852145482
1,0.9024655581502218,0.830541242674538,0.8650108767955702,0.8834679228353521,0.8131376563494658,0.8468450711796379,0.9789491852145482
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
