,pp,pr,pf,tp,tr,tf,tdr,pp_solo,pr_solo,pf_solo,tp_solo,tr_solo,tf_solo,tdr_solo,pp_comp,pr_comp,pf_comp,tp_comp,tr_comp,tf_comp,tdr_comp
0,0.9024655581502218,0.830541242674538,0.8650108767955702,0.8834679228353521,0.8131376563494658,0.8468450711796379,0.9789491852145482,0.9064203618181187,0.8768264418393739,0.8913778384838653,0.8973932334997227,0.8642296778501085,0.8804992942536944,0.9900409029864585,0.9010021842477194,0.8145356130650931,0.8555898537109113,0.8783271908271908,0.7954016061929982,0.8348101073372457,0.9748335866250304
1,0.9024655581502218,0.830541242674538,0.8650108767955702,0.8834679228353521,0.8131376563494658,0.8468450711796379,0.9789491852145482,0.9064203618181187,0.8768264418393739,0.8913778384838653,0.8973932334997227,0.8642296778501085,0.8804992942536944,0.9900409029864585,0.9010021842477194,0.8145356130650931,0.8555898537109113,0.8783271908271908,0.7954016061929982,0.8348101073372457,0.9748335866250304
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
