file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
03_Jazz1-130-D_comp_00.npz,comp,383,162,150,482,63,51,383.0,482.0,0.6851851851851852,0.6915887850467289,0.6883720930232559,0.8333333333333334,0.8411214953271028,0.8372093023255814,0.8222222222222222
05_Funk1-114-Ab_solo_01.npz,solo,171,77,89,171,77,89,171.0,171.0,0.6818181818181818,0.6666666666666666,0.6741573033707865,0.6818181818181818,0.6666666666666666,0.6741573033707865,1.0
05_SS1-100-C#_comp_00.npz,comp,1277,217,14,1277,217,14,1277.0,1277.0,0.8166666666666667,0.98989898989899,0.8949771689497716,0.8166666666666667,0.98989898989899,0.8949771689497716,1.0
02_BN1-129-Eb_comp_00.npz,comp,652,75,119,653,74,115,652.0,653.0,0.8986486486486487,0.8525641025641025,0.875,0.8986486486486487,0.8580645161290322,0.8778877887788779,1.0
02_BN1-147-Gb_comp_01.npz,comp,247,334,484,448,124,283,247.0,448.0,0.3013698630136986,0.2573099415204678,0.277602523659306,0.7299270072992701,0.5847953216374269,0.6493506493506493,0.44
01_BN3-154-E_solo_01.npz,solo,226,41,45,230,18,41,226.0,230.0,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.9344262295081968,0.8260869565217391,0.8769230769230769,1.0
03_Funk2-108-Eb_comp_00.npz,comp,646,144,69,646,144,69,646.0,646.0,0.8740740740740741,0.9365079365079365,0.9042145593869731,0.8740740740740741,0.9365079365079365,0.9042145593869731,1.0
03_Rock3-117-Bb_comp_01.npz,comp,615,123,232,666,72,181,615.0,666.0,0.8231292517006803,0.7378048780487805,0.7781350482315113,0.8979591836734694,0.8048780487804879,0.8488745980707395,0.9166666666666666
03_Funk1-114-Ab_solo_00.npz,solo,150,15,19,150,15,19,150.0,150.0,0.9375,0.9090909090909091,0.9230769230769231,0.9375,0.9090909090909091,0.9230769230769231,1.0
01_Funk2-119-G_comp_01.npz,comp,323,63,67,324,62,66,323.0,324.0,0.8414634146341463,0.8023255813953488,0.8214285714285714,0.8414634146341463,0.8023255813953488,0.8214285714285714,1.0
00_Funk1-114-Ab_comp_02.npz,comp,760,279,288,813,217,235,760.0,813.0,0.6954314720812182,0.7365591397849462,0.7154046997389034,0.7193877551020408,0.7580645161290323,0.7382198952879581,0.9716312056737588
01_Rock1-130-A_comp_02.npz,comp,869,120,64,874,102,59,869.0,874.0,0.9264705882352942,0.9692307692307692,0.9473684210526315,0.9264705882352942,0.9692307692307692,0.9473684210526315,1.0
04_Rock1-130-A_comp_00.npz,comp,419,181,86,427,148,78,419.0,427.0,0.6544117647058824,0.8640776699029126,0.7447698744769874,0.7007874015748031,0.8640776699029126,0.7739130434782608,1.0
05_BN3-154-E_comp_02.npz,comp,477,96,87,493,79,71,477.0,493.0,0.8187919463087249,0.8840579710144928,0.8501742160278746,0.8445945945945946,0.9057971014492754,0.8741258741258742,0.976
03_Rock1-130-A_comp_02.npz,comp,856,206,198,862,200,183,856.0,862.0,0.8101851851851852,0.8027522935779816,0.8064516129032258,0.8101851851851852,0.8101851851851852,0.8101851851851852,1.0
03_Funk2-108-Eb_comp_03.npz,comp,862,150,136,862,150,136,862.0,862.0,0.8361581920903954,0.8604651162790697,0.8481375358166189,0.8361581920903954,0.8604651162790697,0.8481375358166189,1.0
03_Jazz1-130-D_comp_01.npz,comp,278,135,126,325,55,79,278.0,325.0,0.6551724137931034,0.6867469879518072,0.6705882352941176,0.8734177215189873,0.8313253012048193,0.8518518518518519,0.8260869565217391
04_Funk3-98-A_solo_01.npz,solo,265,54,35,277,38,23,265.0,277.0,0.8571428571428571,0.8936170212765957,0.875,0.8979591836734694,0.9361702127659575,0.9166666666666666,0.9545454545454546
01_Jazz3-150-C_solo_02.npz,solo,221,21,19,221,21,19,221.0,221.0,0.819672131147541,0.8771929824561403,0.847457627118644,0.819672131147541,0.8771929824561403,0.847457627118644,1.0
05_BN3-154-E_comp_01.npz,comp,500,51,41,501,50,40,500.0,501.0,0.9407407407407408,0.927007299270073,0.9338235294117647,0.9407407407407408,0.927007299270073,0.9338235294117647,1.0
00_Jazz2-110-Bb_solo_01.npz,solo,410,28,52,410,28,52,410.0,410.0,0.9324324324324325,0.8625,0.8961038961038961,0.9324324324324325,0.8625,0.8961038961038961,1.0
01_Rock1-130-A_comp_01.npz,comp,677,119,90,677,112,90,677.0,677.0,0.8546511627906976,0.930379746835443,0.8909090909090909,0.8546511627906976,0.930379746835443,0.8909090909090909,1.0
00_Funk1-114-Ab_solo_01.npz,solo,329,11,24,329,9,24,329.0,329.0,0.9833333333333333,0.9365079365079365,0.959349593495935,0.9833333333333333,0.9365079365079365,0.959349593495935,1.0
03_BN2-166-Ab_comp_00.npz,comp,393,76,50,393,75,50,393.0,393.0,0.7954545454545454,0.875,0.8333333333333334,0.7954545454545454,0.875,0.8333333333333334,1.0
03_BN2-166-Ab_comp_03.npz,comp,456,89,63,456,89,63,456.0,456.0,0.8235294117647058,0.9,0.8600682593856656,0.8235294117647058,0.9,0.8600682593856656,1.0
03_Jazz3-137-Eb_comp_00.npz,comp,369,128,113,463,34,19,369.0,463.0,0.75,0.7647058823529411,0.7572815533980582,0.9230769230769231,0.9411764705882353,0.9320388349514563,0.8125
03_Rock3-117-Bb_solo_01.npz,solo,423,26,30,423,26,23,423.0,423.0,0.9418604651162791,0.9310344827586207,0.9364161849710982,0.9418604651162791,0.9418604651162791,0.9418604651162791,1.0
